,userId,symbol,pnl,roe,createTimeStamp,updateTimeStamp,amount,date,timeInTrade
0,E0383AD2CF88E7FA58E89556BAC51C79,YFIUSDT,23261.75570189,0.4338,1646562856.678,1646587507.476,13.547,2022-03-06 19:25:07.476,24650.798
0,E0383AD2CF88E7FA58E89556BAC51C79,SXPUSDT,-11208.61206562,-0.3445,1647794203.393,1647814028.871,112937.5,2022-03-21 00:07:08.871,19825.478
0,E0383AD2CF88E7FA58E89556BAC51C79,SANDUSDT,-885.19674579,-0.036,1647885409.867,1647886590.538,79527.0,2022-03-21 20:16:30.538,1180.671
0,E0383AD2CF88E7FA58E89556BAC51C79,LRCUSDT,500.9784,0.0204,1648026744.807,1648044155.412,208741.0,2022-03-23 16:02:35.412,17410.605
0,E0383AD2CF88E7FA58E89556BAC51C79,CHZUSDT,-17.7398096,-0.0004,1648213769.538,1648214201.085,1016608.0,2022-03-25 15:16:41.085,431.547
0,E0383AD2CF88E7FA58E89556BAC51C79,CHZUSDT,11401.9380256,0.2194,1648555301.552,1648557391.186,842432.0,2022-03-29 15:36:31.186,2089.634
0,E0383AD2CF88E7FA58E89556BAC51C79,MANAUSDT,-4763.62102552,-0.1922,1648741245.408,1648743176.476,92492.0,2022-03-31 19:12:56.476,1931.068
0,E0383AD2CF88E7FA58E89556BAC51C79,AXSUSDT,-27071.75087638,-0.312,1649239129.218,1649244306.725,14623.0,2022-04-06 14:25:06.725,5177.507
0,E0383AD2CF88E7FA58E89556BAC51C79,NEARUSDT,2226.74400663,0.0901,1649248163.91,1649249742.499,14883.0,2022-04-06 15:55:42.499,1578.589
0,E0383AD2CF88E7FA58E89556BAC51C79,CTKUSDT,3868.85923396,0.0971,1649333269.591,1649334825.969,121804.0,2022-04-07 15:33:45.969,1556.378
0,E0383AD2CF88E7FA58E89556BAC51C79,AVAXUSDT,9146.4800565,0.0921,1649350707.461,1649352722.32,11465.0,2022-04-07 20:32:02.320,2014.859
0,E0383AD2CF88E7FA58E89556BAC51C79,ETHUSDT,51.76060638,0.0277,1649429553.663,1649430403.22,11.334,2022-04-08 18:06:43.220,849.557
0,E0383AD2CF88E7FA58E89556BAC51C79,BTCUSDT,22480.8783628,0.1672,1649429456.434,1649430403.227,61.322,2022-04-08 18:06:43.227,946.793
0,E0383AD2CF88E7FA58E89556BAC51C79,SOLUSDT,258.4800027,0.0848,1649767080.297,1649770599.709,283.0,2022-04-12 16:36:39.709,3519.412
0,E0383AD2CF88E7FA58E89556BAC51C79,1000SHIBUSDT,77489.80934553,0.4851,1649762773.43,1649770953.502,22375011.0,2022-04-12 16:42:33.502,8180.072
0,E0383AD2CF88E7FA58E89556BAC51C79,SUSHIUSDT,10208.45201161,0.1966,1650492497.461,1650496219.094,58139.0,2022-04-21 02:10:19.094,3721.633
0,E0383AD2CF88E7FA58E89556BAC51C79,FTTUSDT,-190.58948849,-0.0157,1650531812.458,1650536977.154,545.6,2022-04-21 13:29:37.154,5164.696
0,E0383AD2CF88E7FA58E89556BAC51C79,GMTUSDT,3093.52565184,0.7054,1651626002.069,1651626059.568,25824.0,2022-05-04 04:00:59.568,57.499
0,E0383AD2CF88E7FA58E89556BAC51C79,ENSUSDT,-0.74880219,-0.8441,1651541401.901,1651662272.947,0.2,2022-05-04 14:04:32.947,120871.046
0,E0383AD2CF88E7FA58E89556BAC51C79,APEUSDT,68409.01289766,0.2757,1651659301.485,1651662272.955,58462.0,2022-05-04 14:04:32.955,2971.47
0,E0383AD2CF88E7FA58E89556BAC51C79,KSMUSDT,-6610.0498236,-0.2084,1651871529.715,1651925285.416,1276.2,2022-05-07 15:08:05.416,53755.701
0,E0383AD2CF88E7FA58E89556BAC51C79,APEUSDT,1087.39485251,0.0495,1652751148.543,1652751199.098,10369.0,2022-05-17 04:33:19.098,50.555
0,E0383AD2CF88E7FA58E89556BAC51C79,KSMUSDT,-6378.29499373,-0.4501,1652804244.068,1652889348.25,960.7,2022-05-18 18:55:48.250,85104.182
0,E0383AD2CF88E7FA58E89556BAC51C79,FLOWUSDT,-4759.82232461,-0.1122,1652804244.329,1652905690.076,30107.3,2022-05-18 23:28:10.076,101445.747
0,E0383AD2CF88E7FA58E89556BAC51C79,DOGEUSDT,-36258.82309226,-0.3851,1653665250.601,1653670372.601,11399923.0,2022-05-27 19:52:52.601,5122.0
0,E0383AD2CF88E7FA58E89556BAC51C79,C98USDT,-757.1609384,-0.1981,1654098578.366,1654115487.081,29140.0,2022-06-01 23:31:27.081,16908.715
0,E0383AD2CF88E7FA58E89556BAC51C79,ZILUSDT,-1374.17696352,-0.1121,1654516829.206,1654528080.777,1182576.0,2022-06-06 18:08:00.777,11251.571
0,E0383AD2CF88E7FA58E89556BAC51C79,GALUSDT,-5021.85313824,-1.2602,1654090053.323,1654790383.239,5064.0,2022-06-09 18:59:43.239,700329.916
0,E0383AD2CF88E7FA58E89556BAC51C79,TRXUSDT,-6018.77391423,-2.3758,1654260099.56,1655102594.424,388711.0,2022-06-13 09:43:14.424,842494.864
0,227087068C057B808A83125C8E586BB8,BTCUSDT,21147.20671355,0.0355,1654631800.465,1654632295.479,190.965,2022-06-07 23:04:55.479,495.014
0,227087068C057B808A83125C8E586BB8,BTCUSDT,-1906.47412847,-0.0025,1654632977.924,1654634110.745,49.633,2022-06-07 23:35:10.745,1132.821
0,227087068C057B808A83125C8E586BB8,BTCUSDT,-17211.99237,-0.0365,1654635017.08,1654635966.785,-150.0,2022-06-08 00:06:06.785,949.705
0,227087068C057B808A83125C8E586BB8,BELUSDT,-1211.55668649,-0.0335,1654640108.996,1654640521.782,40011.0,2022-06-08 01:22:01.782,412.786
0,227087068C057B808A83125C8E586BB8,UNFIUSDT,12666.78239456,0.1487,1654640624.938,1654641015.452,5329.1,2022-06-08 01:30:15.452,390.514
0,227087068C057B808A83125C8E586BB8,BTCUSDT,-29190.74862332,-0.3835,1654636137.289,1654658949.52,25.164,2022-06-08 06:29:09.520,22812.231
0,227087068C057B808A83125C8E586BB8,UNFIUSDT,-150.66,-0.0136,1654662619.64,1654662800.521,2430.0,2022-06-08 07:33:20.521,180.881
0,227087068C057B808A83125C8E586BB8,UNFIUSDT,822.23123188,0.0841,1654664410.543,1654664892.289,1808.4,2022-06-08 08:08:12.289,481.746
0,227087068C057B808A83125C8E586BB8,UNFIUSDT,-2588.25754898,-0.0448,1654672104.225,1654672271.291,-11407.9,2022-06-08 10:11:11.291,167.066
0,227087068C057B808A83125C8E586BB8,UNFIUSDT,79.89224141,0.0008,1654673372.124,1654673522.655,18848.6,2022-06-08 10:32:02.655,150.531
0,227087068C057B808A83125C8E586BB8,UNFIUSDT,-362.45851481,-0.0286,1654673729.606,1654674401.115,-2369.4,2022-06-08 10:46:41.115,671.509
0,227087068C057B808A83125C8E586BB8,UNFIUSDT,-2918.47547214,-0.0757,1654675223.951,1654675418.936,7119.1,2022-06-08 11:03:38.936,194.985
0,227087068C057B808A83125C8E586BB8,UNFIUSDT,309.45485848,0.0427,1654675741.066,1654675919.928,1272.8,2022-06-08 11:11:59.928,178.862
0,227087068C057B808A83125C8E586BB8,UNFIUSDT,8946.92385992,0.0691,1654676378.598,1654676754.199,21404.1,2022-06-08 11:25:54.199,375.601
0,227087068C057B808A83125C8E586BB8,UNFIUSDT,3738.67912096,0.1034,1654678924.436,1654680122.926,-6646.0,2022-06-08 12:22:02.926,1198.49
0,227087068C057B808A83125C8E586BB8,BTCUSDT,-3609.8423391,-0.0396,1654676455.388,1654683491.903,30.0,2022-06-08 13:18:11.903,7036.515
0,227087068C057B808A83125C8E586BB8,UNFIUSDT,2377.38526316,0.0356,1654690616.174,1654692446.983,-13611.8,2022-06-08 15:47:26.983,1830.809
0,227087068C057B808A83125C8E586BB8,UNFIUSDT,296.69487874,0.0455,1654694205.187,1654694804.215,-1378.0,2022-06-08 16:26:44.215,599.028
0,227087068C057B808A83125C8E586BB8,BELUSDT,-444.52566576,-0.0093,1654693326.98,1654695251.234,-65684.0,2022-06-08 16:34:11.234,1924.254
0,227087068C057B808A83125C8E586BB8,BTCUSDT,-11970.98510411,-0.1073,1654695546.345,1654699466.432,36.714,2022-06-08 17:44:26.432,3920.087
0,227087068C057B808A83125C8E586BB8,UNFIUSDT,-3567.13839157,-0.0641,1654699402.011,1654699616.503,11682.2,2022-06-08 17:46:56.503,214.492
0,227087068C057B808A83125C8E586BB8,LITUSDT,-373.78755729,-0.0581,1654699736.569,1654700139.489,-14637.0,2022-06-08 17:55:39.489,402.92
0,227087068C057B808A83125C8E586BB8,UNFIUSDT,14596.44,0.3014,1654718908.112,1654720053.727,-12163.7,2022-06-08 23:27:33.727,1145.615
0,227087068C057B808A83125C8E586BB8,UNFIUSDT,32.94030451,0.0068,1654768147.162,1654768949.365,1011.7,2022-06-09 13:02:29.365,802.203
0,227087068C057B808A83125C8E586BB8,UNFIUSDT,2079.53293275,0.0165,1654770230.63,1654770442.058,27292.5,2022-06-09 13:27:22.058,211.428
0,227087068C057B808A83125C8E586BB8,UNFIUSDT,-603.89030189,-0.0183,1654770954.56,1654771090.984,7190.2,2022-06-09 13:38:10.984,136.424
0,227087068C057B808A83125C8E586BB8,BTCUSDT,5231.89859932,0.0327,1654777944.829,1654782186.185,-53.327,2022-06-09 16:43:06.185,4241.356
0,227087068C057B808A83125C8E586BB8,LINKUSDT,-866.91782513,-0.0091,1654792248.024,1654792780.658,20304.86,2022-06-09 19:39:40.658,532.634
0,227087068C057B808A83125C8E586BB8,LINKUSDT,-1393.38356636,-0.0153,1654793027.605,1654793573.881,19352.27,2022-06-09 19:52:53.881,546.276
0,227087068C057B808A83125C8E586BB8,LINKUSDT,-5.89255167,-0.0024,1654797739.432,1654798184.575,513.62,2022-06-09 21:09:44.575,445.143
0,227087068C057B808A83125C8E586BB8,BTCUSDT,26096.0000016,0.073,1654805251.865,1654820522.494,-120.0,2022-06-10 03:22:02.494,15270.629
0,227087068C057B808A83125C8E586BB8,LINKUSDT,-3779.76377078,-0.0403,1654821404.811,1654822464.304,20111.56,2022-06-10 03:54:24.304,1059.493
0,227087068C057B808A83125C8E586BB8,BLZUSDT,18.48452412,0.0007,1654823072.132,1654832061.528,296084.0,2022-06-10 06:34:21.528,8989.396
0,227087068C057B808A83125C8E586BB8,ETHUSDT,-380.0,-0.0021,1654860486.189,1654868700.452,-500.0,2022-06-10 16:45:00.452,8214.263
0,227087068C057B808A83125C8E586BB8,BTCUSDT,78386.02859997,0.1438,1654870296.777,1654878589.889,-188.349,2022-06-10 19:29:49.889,8293.112
0,227087068C057B808A83125C8E586BB8,BTCUSDT,-4037.14590038,-0.0459,1654878675.132,1654946899.753,-25.003,2022-06-11 14:28:19.753,68224.621
0,227087068C057B808A83125C8E586BB8,ETHUSDT,8509.84681704,0.0689,1654860486.189,1654946899.763,-370.736,2022-06-11 14:28:19.763,86413.574
0,227087068C057B808A83125C8E586BB8,BTCUSDT,16742.66653074,0.6677,1654878675.132,1655011983.331,-9.203,2022-06-12 08:33:03.331,133308.199
0,227087068C057B808A83125C8E586BB8,ETHUSDT,10864.15819297,0.4196,1654860486.189,1655045373.764,-87.215,2022-06-12 17:49:33.764,184887.575
0,227087068C057B808A83125C8E586BB8,FLMUSDT,7435.2928,0.8466,1655087543.087,1655088758.51,-150512.0,2022-06-13 05:52:38.510,1215.423
0,227087068C057B808A83125C8E586BB8,BTCUSDT,1464.2966903,0.1333,1655092906.223,1655093508.087,4.257,2022-06-13 07:11:48.087,601.864
0,227087068C057B808A83125C8E586BB8,BTCUSDT,49815.79926293,0.1549,1655096615.347,1655106207.304,-129.334,2022-06-13 10:43:27.304,9591.957
0,227087068C057B808A83125C8E586BB8,BTCUSDT,-41.88614804,-0.0622,1655106533.672,1655107825.336,-0.271,2022-06-13 11:10:25.336,1291.664
0,227087068C057B808A83125C8E586BB8,BTCUSDT,585.7987868,0.0119,1655108439.233,1655108810.597,-20.0,2022-06-13 11:26:50.597,371.364
0,227087068C057B808A83125C8E586BB8,BTCUSDT,-25.6158,-0.0017,1655109546.217,1655109606.685,-6.099,2022-06-13 11:40:06.685,60.468
0,227087068C057B808A83125C8E586BB8,ETHUSDT,4474.09233583,0.0238,1655111822.285,1655112066.311,754.43,2022-06-13 12:21:06.311,244.026
0,227087068C057B808A83125C8E586BB8,ETHUSDT,-1362.396009,-0.0558,1655112939.229,1655113049.198,100.0,2022-06-13 12:37:29.198,109.969
0,227087068C057B808A83125C8E586BB8,ETHUSDT,-1109.279964,-0.0227,1655113588.898,1655113661.946,200.0,2022-06-13 12:47:41.946,73.048
0,227087068C057B808A83125C8E586BB8,ETHUSDT,-1358.3527335,-0.0314,1655114251.012,1655115203.428,175.0,2022-06-13 13:13:23.428,952.416
0,227087068C057B808A83125C8E586BB8,ETHUSDT,-3784.89987,-0.0615,1655116346.098,1655117219.309,250.0,2022-06-13 13:46:59.309,873.211
0,227087068C057B808A83125C8E586BB8,ETHUSDT,2838.69011216,0.0483,1655118097.562,1655118606.557,-243.161,2022-06-13 14:10:06.557,508.995
0,227087068C057B808A83125C8E586BB8,ETHUSDT,-4112.6105939,-0.1196,1655122517.075,1655125308.021,140.625,2022-06-13 16:01:48.021,2790.946
0,227087068C057B808A83125C8E586BB8,ETHUSDT,-1356.06946521,-0.0119,1655127294.953,1655127324.315,-459.197,2022-06-13 16:35:24.315,29.362
0,227087068C057B808A83125C8E586BB8,ETHUSDT,-3871.2029825,-0.0632,1655127400.874,1655127612.102,250.0,2022-06-13 16:40:12.102,211.228
0,227087068C057B808A83125C8E586BB8,ETHUSDT,10574.22115014,0.042,1655131820.325,1655131902.001,-1075.42,2022-06-13 17:51:42.001,81.676
0,227087068C057B808A83125C8E586BB8,BTCUSDT,-9545.4747247,-0.0317,1655133351.388,1655133447.134,129.817,2022-06-13 18:17:27.134,95.746
0,227087068C057B808A83125C8E586BB8,ETHUSDT,-1020.89456,-0.0042,1655136172.919,1655136455.316,500.0,2022-06-13 19:07:35.316,282.397
0,227087068C057B808A83125C8E586BB8,BTCUSDT,-573.90751576,-0.2615,1655174181.072,1655176336.887,-1.013,2022-06-14 06:12:16.887,2155.815
0,227087068C057B808A83125C8E586BB8,BTCUSDT,-10965.5993,-0.099,1655182934.727,1655183117.353,-50.0,2022-06-14 08:05:17.353,182.626
0,227087068C057B808A83125C8E586BB8,BTCUSDT,5694.48643955,0.0248,1655184998.763,1655185338.501,99.822,2022-06-14 08:42:18.501,339.738
0,227087068C057B808A83125C8E586BB8,BTCUSDT,1093.68000044,0.0048,1655186282.105,1655196009.657,100.672,2022-06-14 11:40:09.657,9727.552
0,227087068C057B808A83125C8E586BB8,ADAUSDT,-5932.44103889,-0.0611,1655196245.985,1655199958.898,391849.0,2022-06-14 12:45:58.898,3712.913
0,227087068C057B808A83125C8E586BB8,BTCUSDT,3409.41724451,0.0384,1655208417.197,1655209173.604,-40.497,2022-06-14 15:19:33.604,756.407
0,227087068C057B808A83125C8E586BB8,BTCUSDT,223.57682104,0.0029,1655214364.645,1655217128.045,-35.015,2022-06-14 17:32:08.045,2763.4
0,227087068C057B808A83125C8E586BB8,BTCUSDT,-3698.18574098,-0.1136,1655221583.003,1655224823.474,14.466,2022-06-14 19:40:23.474,3240.471
0,227087068C057B808A83125C8E586BB8,BTCUSDT,-3187.15852981,-0.1333,1655227095.16,1655228604.32,10.7,2022-06-14 20:43:24.320,1509.16
0,227087068C057B808A83125C8E586BB8,BTCUSDT,676.189377,0.003,1655229841.476,1655230378.033,-100.0,2022-06-14 21:12:58.033,536.557
0,227087068C057B808A83125C8E586BB8,BTCUSDT,-15612.176276,-0.0693,1655231475.56,1655231687.645,-100.0,2022-06-14 21:34:47.645,212.085
0,227087068C057B808A83125C8E586BB8,BTCUSDT,13998.5701992,0.0628,1655232390.393,1655232643.246,-100.321,2022-06-14 21:50:43.246,252.853
0,227087068C057B808A83125C8E586BB8,BTCUSDT,7971.27295035,0.0578,1655244226.069,1655292600.661,-65.832,2022-06-15 14:30:00.661,48374.592
0,227087068C057B808A83125C8E586BB8,BTCUSDT,-6030.5899971,-0.2771,1655298082.004,1655301118.089,-10.0,2022-06-15 16:51:58.089,3036.085
0,227087068C057B808A83125C8E586BB8,BTCUSDT,4587.5964495,0.0431,1655305476.217,1655306372.643,-50.0,2022-06-15 18:19:32.643,896.426
0,227087068C057B808A83125C8E586BB8,BTCUSDT,-273.89479808,-0.0287,1655307484.181,1655309045.749,-4.471,2022-06-15 19:04:05.749,1561.568
0,227087068C057B808A83125C8E586BB8,BTCUSDT,-47195.595574,-0.2243,1655316052.882,1655316070.641,100.0,2022-06-15 21:01:10.641,17.759
0,227087068C057B808A83125C8E586BB8,BTCUSDT,1486.100971,0.0072,1655312529.162,1655317246.223,-100.0,2022-06-15 21:20:46.223,4717.061
0,227087068C057B808A83125C8E586BB8,BTCUSDT,-13290.0,-0.0644,1655317457.258,1655317603.769,-100.0,2022-06-15 21:26:43.769,146.511
0,227087068C057B808A83125C8E586BB8,BTCUSDT,-16918.37739112,-0.2151,1655318003.986,1655318307.648,-37.5,2022-06-15 21:38:27.648,303.662
0,227087068C057B808A83125C8E586BB8,BTCUSDT,14086.81199778,0.0513,1655377639.494,1655390821.067,-130.694,2022-06-16 17:47:01.067,13181.573
0,227087068C057B808A83125C8E586BB8,STORJUSDT,-2848.5922473,-0.0284,1655392542.595,1655394508.002,441858.0,2022-06-16 18:48:28.002,1965.407
0,227087068C057B808A83125C8E586BB8,BTCUSDT,355.95934635,0.0041,1655463937.138,1655464381.097,41.489,2022-06-17 14:13:01.097,443.959
0,227087068C057B808A83125C8E586BB8,BTCUSDT,-237.5733032,-0.0021,1655465440.852,1655466418.04,53.236,2022-06-17 14:46:58.040,977.188
0,227087068C057B808A83125C8E586BB8,BTCUSDT,95322.57833534,0.7089,1655391105.697,1655540811.699,-70.735,2022-06-18 11:26:51.699,149706.002
0,227087068C057B808A83125C8E586BB8,BTCUSDT,868.92690235,0.0914,1655541240.616,1655542571.311,-5.0,2022-06-18 11:56:11.311,1330.695
0,227087068C057B808A83125C8E586BB8,WAVESUSDT,-46.33359494,-0.0022,1655575306.939,1655577201.973,9430.7,2022-06-18 21:33:21.973,1895.034
0,227087068C057B808A83125C8E586BB8,GMTUSDT,1330.67914326,0.0106,1655575897.692,1655578999.744,428287.0,2022-06-18 22:03:19.744,3102.052
0,227087068C057B808A83125C8E586BB8,BTCUSDT,-27.17015166,-0.0558,1655578770.12,1655579205.382,0.269,2022-06-18 22:06:45.382,435.262
0,227087068C057B808A83125C8E586BB8,GMTUSDT,-1911.6174594,-0.0258,1655601125.501,1655605795.825,252695.0,2022-06-19 05:29:55.825,4670.324
0,227087068C057B808A83125C8E586BB8,BTCUSDT,-3854.99999975,-0.0836,1655602349.849,1655607835.882,25.0,2022-06-19 06:03:55.882,5486.033
0,227087068C057B808A83125C8E586BB8,SOLUSDT,-7122.7357014,-0.107,1655597193.708,1655616600.672,4532.0,2022-06-19 08:30:00.672,19406.964
0,227087068C057B808A83125C8E586BB8,BTCUSDT,8992.321863,0.0189,1655633833.963,1655634026.338,100.0,2022-06-19 13:20:26.338,192.375
0,227087068C057B808A83125C8E586BB8,BNBUSDT,49382.5,9.5485,1651751822.175,1655639328.201,-250.0,2022-06-19 14:48:48.201,3887506.026
0,227087068C057B808A83125C8E586BB8,BTCUSDT,3603.79833506,0.0734,1655652828.026,1655665663.166,24.617,2022-06-19 22:07:43.166,12835.14
0,227087068C057B808A83125C8E586BB8,BTCUSDT,979.42305855,0.0985,1655700213.144,1655703422.321,-5.0,2022-06-20 08:37:02.321,3209.177
0,227087068C057B808A83125C8E586BB8,BTCUSDT,2648.9293,0.0645,1655713871.241,1655720185.115,20.0,2022-06-20 13:16:25.115,6313.874
0,227087068C057B808A83125C8E586BB8,BTCUSDT,2776.471573,0.0222,1655791308.218,1655794819.91,10.0,2022-06-21 10:00:19.910,3511.692
0,227087068C057B808A83125C8E586BB8,BTCUSDT,895.3301999,0.0419,1655829511.028,1655831265.182,-10.0,2022-06-21 20:07:45.182,1754.154
0,227087068C057B808A83125C8E586BB8,BTCUSDT,12615.7214601,0.0202,1655913675.905,1655913935.989,-110.0,2022-06-22 19:05:35.989,260.084
0,227087068C057B808A83125C8E586BB8,BTCUSDT,-1023.53866725,-0.0202,1655916217.99,1655917948.696,-25.0,2022-06-22 20:12:28.696,1730.706
0,227087068C057B808A83125C8E586BB8,BTCUSDT,2586.09230057,0.0619,1655918531.751,1655925192.775,-20.715,2022-06-22 22:13:12.775,6661.024
0,227087068C057B808A83125C8E586BB8,BTCUSDT,1059.6503776,0.0529,1655925417.64,1655937988.278,-10.0,2022-06-23 01:46:28.278,12570.638
0,1EA8AF542DB4134140627331AC681745,ZILUSDT,551.5465606,0.0236,1649017832.179,1649023988.627,307063.0,2022-04-04 01:13:08.627,6156.448
0,1EA8AF542DB4134140627331AC681745,ZILUSDT,-226.64354895,-0.0022,1649050141.407,1649050554.023,530719.0,2022-04-04 08:35:54.023,412.616
0,1EA8AF542DB4134140627331AC681745,APEUSDT,-323.73875335,-0.0124,1649050576.787,1649053600.036,-6395.0,2022-04-04 09:26:40.036,3023.249
0,1EA8AF542DB4134140627331AC681745,ZILUSDT,-1230.94576724,-0.0252,1649060123.257,1649086727.509,643124.0,2022-04-04 18:38:47.509,26604.252
0,1EA8AF542DB4134140627331AC681745,GMTUSDT,5107.48781475,0.1098,1649086787.432,1649090572.924,-42675.0,2022-04-04 19:42:52.924,3785.492
0,1EA8AF542DB4134140627331AC681745,WAVESUSDT,-601.81018462,-0.0194,1649091072.527,1649091304.507,1637.5,2022-04-04 19:55:04.507,231.98
0,1EA8AF542DB4134140627331AC681745,WAVESUSDT,-2955.26139149,-0.1021,1649096079.163,1649099954.299,1639.6,2022-04-04 22:19:14.299,3875.136
0,1EA8AF542DB4134140627331AC681745,ZILUSDT,-468.79158525,-0.0057,1649095732.8,1649102705.044,1187265.0,2022-04-04 23:05:05.044,6972.244
0,1EA8AF542DB4134140627331AC681745,ZILUSDT,516.55686763,0.0073,1649104775.955,1649145859.15,1012043.0,2022-04-05 11:04:19.150,41083.195
0,1EA8AF542DB4134140627331AC681745,WAVESUSDT,3215.03037512,0.0827,1649175397.823,1649176053.167,-2527.4,2022-04-05 19:27:33.167,655.344
0,1EA8AF542DB4134140627331AC681745,WAVESUSDT,629.43348598,0.0211,1649176404.619,1649176889.955,-1902.6,2022-04-05 19:41:29.955,485.336
0,1EA8AF542DB4134140627331AC681745,ETCUSDT,-308.83524207,-0.0103,1649176966.188,1649177941.82,-1324.82,2022-04-05 19:59:01.820,975.632
0,1EA8AF542DB4134140627331AC681745,WAVESUSDT,-217.42374365,-0.0137,1649186501.065,1649187211.943,-1037.3,2022-04-05 22:33:31.943,710.878
0,1EA8AF542DB4134140627331AC681745,WAVESUSDT,1759.19260356,0.1492,1649259448.368,1649351928.035,782.2,2022-04-07 20:18:48.035,92479.667
0,1EA8AF542DB4134140627331AC681745,ZILUSDT,-3006.9557738,-0.0303,1649157557.657,1649397933.934,1516979.0,2022-04-08 09:05:33.934,240376.277
0,1EA8AF542DB4134140627331AC681745,ZILUSDT,-4831.5280446,-0.0867,1649398737.511,1649417215.393,893908.0,2022-04-08 14:26:55.393,18477.882
0,1EA8AF542DB4134140627331AC681745,ZILUSDT,-725.99237568,-0.0146,1649450516.818,1649453738.166,809952.0,2022-04-09 00:35:38.166,3221.348
0,1EA8AF542DB4134140627331AC681745,GMTUSDT,-6405.9886187,-0.1196,1649423603.727,1649500481.884,-47366.0,2022-04-09 13:34:41.884,76878.157
0,1EA8AF542DB4134140627331AC681745,GMTUSDT,-6924.1818284,-0.1264,1649520123.761,1649547950.182,-47455.0,2022-04-10 02:45:50.182,27826.421
0,1EA8AF542DB4134140627331AC681745,APEUSDT,28.75742736,0.0013,1649547127.153,1649547977.97,5849.0,2022-04-10 02:46:17.970,850.817
0,1EA8AF542DB4134140627331AC681745,GMTUSDT,497.05642305,0.0075,1649548528.083,1649549115.936,-58245.0,2022-04-10 03:05:15.936,587.853
0,1EA8AF542DB4134140627331AC681745,ZILUSDT,270.890173,0.0053,1649549844.112,1649558687.596,835565.0,2022-04-10 05:44:47.596,8843.484
0,1EA8AF542DB4134140627331AC681745,APEUSDT,-439.83297484,-0.0111,1649548119.02,1649595836.996,7301.0,2022-04-10 16:03:56.996,47717.976
0,1EA8AF542DB4134140627331AC681745,ZILUSDT,-2390.88953088,-0.0454,1649587612.11,1649595837.004,895424.0,2022-04-10 16:03:57.004,8224.894
0,1EA8AF542DB4134140627331AC681745,WAVESUSDT,1229.82779747,0.041,1649628774.921,1649630922.707,-2561.6,2022-04-11 01:48:42.707,2147.786
0,1EA8AF542DB4134140627331AC681745,ETHUSDT,-302.98181726,-0.0147,1649631208.642,1649639379.672,25.673,2022-04-11 04:09:39.672,8171.03
0,1EA8AF542DB4134140627331AC681745,GMTUSDT,3729.57070194,0.1143,1649695199.65,1649703775.591,25083.0,2022-04-11 22:02:55.591,8575.941
0,1EA8AF542DB4134140627331AC681745,ZILUSDT,-6606.52452576,-0.1157,1649608351.22,1649710759.524,1004816.0,2022-04-11 23:59:19.524,102408.304
0,1EA8AF542DB4134140627331AC681745,ZILUSDT,3592.58375616,0.0627,1649710799.605,1649713139.279,-1038016.0,2022-04-12 00:38:59.279,2339.674
0,1EA8AF542DB4134140627331AC681745,GMTUSDT,-1123.42926211,-0.019,1649713195.746,1649714579.04,45797.0,2022-04-12 01:02:59.040,1383.294
0,1EA8AF542DB4134140627331AC681745,WAVESUSDT,-408.49134433,-0.008,1649714665.59,1649714750.276,4577.2,2022-04-12 01:05:50.276,84.686
0,1EA8AF542DB4134140627331AC681745,WAVESUSDT,686.74075549,0.0167,1649714862.577,1649715907.084,1811.7,2022-04-12 01:25:07.084,1044.507
0,1EA8AF542DB4134140627331AC681745,ZILUSDT,329.66759408,0.0054,1649715322.075,1649715907.093,1098416.0,2022-04-12 01:25:07.093,585.018
0,1EA8AF542DB4134140627331AC681745,GMTUSDT,-3261.70704502,-0.0659,1649717072.086,1649718974.187,41198.0,2022-04-12 02:16:14.187,1902.101
0,1EA8AF542DB4134140627331AC681745,GMTUSDT,-1635.899529,-0.0403,1649790295.972,1649792183.431,-37158.0,2022-04-12 22:36:23.431,1887.459
0,1EA8AF542DB4134140627331AC681745,ZILUSDT,23929.86641306,0.2199,1649740791.656,1649929849.425,1800107.0,2022-04-14 12:50:49.425,189057.769
0,1EA8AF542DB4134140627331AC681745,ZILUSDT,-242.7064952,-0.0125,1649930806.639,1649932355.412,-317945.0,2022-04-14 13:32:35.412,1548.773
0,1EA8AF542DB4134140627331AC681745,WAVESUSDT,-279.85439962,-0.007,1649933619.603,1649950566.851,1841.3,2022-04-14 18:36:06.851,16947.248
0,1EA8AF542DB4134140627331AC681745,ZILUSDT,-1225.14766806,-0.0596,1649951333.8,1649962725.504,361279.0,2022-04-14 21:58:45.504,11391.704
0,1EA8AF542DB4134140627331AC681745,GMTUSDT,-3015.13249796,-0.0468,1649930629.415,1650041624.079,-57244.0,2022-04-15 19:53:44.079,110994.664
0,1EA8AF542DB4134140627331AC681745,WAVESUSDT,4724.38881585,0.0747,1650042192.423,1650115080.583,5750.2,2022-04-16 16:18:00.583,72888.16
0,1EA8AF542DB4134140627331AC681745,ZILUSDT,-71.93031189,-0.0012,1650115240.249,1650115958.039,1083451.0,2022-04-16 16:32:38.039,717.79
0,1EA8AF542DB4134140627331AC681745,ZILUSDT,1022.18974983,0.0165,1650156930.533,1650157806.43,1078703.0,2022-04-17 04:10:06.430,875.897
0,1EA8AF542DB4134140627331AC681745,GMTUSDT,244.29134496,0.008,1650218285.367,1650219508.028,-23946.0,2022-04-17 21:18:28.028,1222.661
