,userId,symbol,pnl,roe,createTimeStamp,updateTimeStamp,amount,date,timeInTrade
0,51D11C1AC433CA567CD5FA26CB5A6CAC,ETHUSDT,235.8,0.0176,1655318317.346,1655318329.262,60.0,2022-06-15 21:38:49.262,11.916
0,51D11C1AC433CA567CD5FA26CB5A6CAC,ETHUSDT,-251.6943162,-0.0178,1655318643.811,1655318651.601,60.0,2022-06-15 21:44:11.601,7.79
0,51D11C1AC433CA567CD5FA26CB5A6CAC,ETHUSDT,140.861121,0.01,1655318661.032,1655318667.833,-60.0,2022-06-15 21:44:27.833,6.801
0,51D11C1AC433CA567CD5FA26CB5A6CAC,ETHUSDT,384.0,0.0265,1655318735.112,1655318756.686,-60.0,2022-06-15 21:45:56.686,21.574
0,51D11C1AC433CA567CD5FA26CB5A6CAC,ETHUSDT,-315.6,-0.0221,1655318907.615,1655318922.665,-60.0,2022-06-15 21:48:42.665,15.05
0,51D11C1AC433CA567CD5FA26CB5A6CAC,ETHUSDT,-407.3433294,-0.0295,1655319145.242,1655319164.088,60.0,2022-06-15 21:52:44.088,18.846
0,51D11C1AC433CA567CD5FA26CB5A6CAC,ETHUSDT,313.3863984,0.0226,1655319167.919,1655319200.037,-60.0,2022-06-15 21:53:20.037,32.118
0,51D11C1AC433CA567CD5FA26CB5A6CAC,ETHUSDT,292.7797824,0.0207,1655319314.603,1655319379.71,60.0,2022-06-15 21:56:19.710,65.107
0,51D11C1AC433CA567CD5FA26CB5A6CAC,ETHUSDT,-92.3531316,-0.0065,1655319637.422,1655319651.112,60.0,2022-06-15 22:00:51.112,13.69
0,51D11C1AC433CA567CD5FA26CB5A6CAC,STORJUSDT,75.0,0.0108,1655388314.75,1655388368.059,-30000.0,2022-06-16 17:06:08.059,53.309
0,51D11C1AC433CA567CD5FA26CB5A6CAC,STORJUSDT,7.1916,0.0013,1655388749.265,1655388763.023,-23972.0,2022-06-16 17:12:43.023,13.758
0,51D11C1AC433CA567CD5FA26CB5A6CAC,STORJUSDT,21.0,0.0031,1655388936.813,1655388959.371,30000.0,2022-06-16 17:15:59.371,22.558
0,51D11C1AC433CA567CD5FA26CB5A6CAC,STORJUSDT,-121.77759895,-0.0179,1655389008.716,1655389111.703,-29435.0,2022-06-16 17:18:31.703,102.987
0,51D11C1AC433CA567CD5FA26CB5A6CAC,STORJUSDT,12.192,0.0009,1655389262.613,1655389284.533,30000.0,2022-06-16 17:21:24.533,21.92
0,51D11C1AC433CA567CD5FA26CB5A6CAC,STORJUSDT,20.6325,0.003,1655389592.342,1655389602.439,-30000.0,2022-06-16 17:26:42.439,10.097
0,51D11C1AC433CA567CD5FA26CB5A6CAC,WAVESUSDT,1.3952,0.0022,1655475608.362,1655475611.556,-697.6,2022-06-17 17:20:11.556,3.194
0,51D11C1AC433CA567CD5FA26CB5A6CAC,WAVESUSDT,-31.1662,-0.0068,1655475629.176,1655475694.132,-5000.0,2022-06-17 17:21:34.132,64.956
0,51D11C1AC433CA567CD5FA26CB5A6CAC,BTCUSDT,0.09388559,0.0009,1655475937.97,1655475947.131,-0.1,2022-06-17 17:25:47.131,9.161
0,51D11C1AC433CA567CD5FA26CB5A6CAC,BTCUSDT,3.61,0.0353,1655476004.537,1655476183.159,-0.1,2022-06-17 17:29:43.159,178.622
0,51D11C1AC433CA567CD5FA26CB5A6CAC,BTCUSDT,0.525,0.0001,1655535821.085,1655535834.896,-0.03,2022-06-18 10:03:54.896,13.811
0,51D11C1AC433CA567CD5FA26CB5A6CAC,BTCUSDT,-176.56679996,-0.0456,1655535937.614,1655536015.068,-4.0,2022-06-18 10:06:55.068,77.454
0,51D11C1AC433CA567CD5FA26CB5A6CAC,BTCUSDT,-262.45281937,-0.0944,1655536329.023,1655536394.323,-2.853,2022-06-18 10:13:14.323,65.3
0,51D11C1AC433CA567CD5FA26CB5A6CAC,BTCUSDT,45.4827,0.0117,1655536473.291,1655536581.407,-4.0,2022-06-18 10:16:21.407,108.116
0,51D11C1AC433CA567CD5FA26CB5A6CAC,BTCUSDT,36.58605064,0.0095,1655536866.7,1655536874.578,-4.0,2022-06-18 10:21:14.578,7.878
0,51D11C1AC433CA567CD5FA26CB5A6CAC,BTCUSDT,8.54140152,0.0022,1655536949.575,1655536960.993,4.0,2022-06-18 10:22:40.993,11.418
0,51D11C1AC433CA567CD5FA26CB5A6CAC,BTCUSDT,166.32210168,0.0433,1655537006.176,1655537095.509,4.0,2022-06-18 10:24:55.509,89.333
0,51D11C1AC433CA567CD5FA26CB5A6CAC,BTCUSDT,-117.1797,-0.0305,1655537200.122,1655537301.236,4.0,2022-06-18 10:28:21.236,101.114
0,51D11C1AC433CA567CD5FA26CB5A6CAC,BTCUSDT,84.11529328,0.0219,1655537664.933,1655537924.045,4.0,2022-06-18 10:38:44.045,259.112
0,51D11C1AC433CA567CD5FA26CB5A6CAC,BTCUSDT,-2.2226,-0.0232,1655538180.368,1655538248.227,-0.1,2022-06-18 10:44:08.227,67.859
0,51D11C1AC433CA567CD5FA26CB5A6CAC,BTCUSDT,-206.0,-0.0534,1655538607.483,1655538866.258,4.0,2022-06-18 10:54:26.258,258.775
0,51D11C1AC433CA567CD5FA26CB5A6CAC,BTCUSDT,-1.64510651,-0.0173,1655540772.976,1655540789.988,-0.1,2022-06-18 11:26:29.988,17.012
0,51D11C1AC433CA567CD5FA26CB5A6CAC,BTCUSDT,-4.55552007,-0.0477,1655540840.336,1655540872.025,-0.1,2022-06-18 11:27:52.025,31.689
0,51D11C1AC433CA567CD5FA26CB5A6CAC,TRXUSDT,-2740.452,-0.1911,1655540960.159,1655541142.111,1200000.0,2022-06-18 11:32:22.111,181.952
0,51D11C1AC433CA567CD5FA26CB5A6CAC,TRXUSDT,42.216,0.0059,1655541453.232,1655541511.697,600000.0,2022-06-18 11:38:31.697,58.465
0,51D11C1AC433CA567CD5FA26CB5A6CAC,TRXUSDT,1.61732376,0.0002,1655541520.405,1655541534.667,-47304.0,2022-06-18 11:38:54.667,14.262
0,51D11C1AC433CA567CD5FA26CB5A6CAC,BTCUSDT,19.42073656,0.0049,1655652895.474,1655652907.911,-4.0,2022-06-19 18:35:07.911,12.437
0,51D11C1AC433CA567CD5FA26CB5A6CAC,BTCUSDT,-22.24800348,-0.0037,1655666023.604,1655666144.913,-6.0,2022-06-19 22:15:44.913,121.309
0,5F0A81D4A9A9F1E81EF8DF4FC5FC3688,BELUSDT,36.356775,0.0326,1654823166.249,1654824668.899,-2500.0,2022-06-10 04:31:08.899,1502.65
0,5F0A81D4A9A9F1E81EF8DF4FC5FC3688,TRBUSDT,60.53372,0.0122,1654857940.806,1654875534.906,1000.0,2022-06-10 18:38:54.906,17594.1
0,5F0A81D4A9A9F1E81EF8DF4FC5FC3688,TRBUSDT,-200.962005,-0.1682,1654926901.715,1654946906.145,-1500.0,2022-06-11 14:28:26.145,20004.43
0,5F0A81D4A9A9F1E81EF8DF4FC5FC3688,TRBUSDT,282.58097,0.4677,1655216793.741,1655336405.598,1000.0,2022-06-16 02:40:05.598,119611.857
0,5F0A81D4A9A9F1E81EF8DF4FC5FC3688,ATAUSDT,9282.888,0.1546,1654744508.971,1655336434.398,900000.0,2022-06-16 02:40:34.398,591925.427
0,5F0A81D4A9A9F1E81EF8DF4FC5FC3688,PEOPLEUSDT,1579.06284064,0.0659,1655344657.247,1655597101.847,3834352.0,2022-06-19 03:05:01.847,252444.6
0,5F0A81D4A9A9F1E81EF8DF4FC5FC3688,ATAUSDT,3150.0,0.2049,1655601628.14,1655638113.806,300000.0,2022-06-19 14:28:33.806,36485.666
0,5F0A81D4A9A9F1E81EF8DF4FC5FC3688,WAVESUSDT,1024.6411,0.2417,1655610975.63,1655638113.814,5000.0,2022-06-19 14:28:33.814,27138.184
0,5F0A81D4A9A9F1E81EF8DF4FC5FC3688,OCEANUSDT,-3233.51864174,-0.0227,1655640347.389,1655653895.269,1654871.0,2022-06-19 18:51:35.269,13547.88
0,5F0A81D4A9A9F1E81EF8DF4FC5FC3688,ATAUSDT,7707.42,0.3944,1655700836.048,1655704437.38,500000.0,2022-06-20 08:53:57.380,3601.332
0,5F0A81D4A9A9F1E81EF8DF4FC5FC3688,OCEANUSDT,2015.175,0.045,1655705430.224,1655715715.492,500000.0,2022-06-20 12:01:55.492,10285.268
0,5F0A81D4A9A9F1E81EF8DF4FC5FC3688,WAVESUSDT,1630.0483,0.3339,1655715802.005,1655722556.602,10000.0,2022-06-20 13:55:56.602,6754.597
0,5F0A81D4A9A9F1E81EF8DF4FC5FC3688,SNXUSDT,1077.211,0.036,1655721919.227,1655722556.613,20000.0,2022-06-20 13:55:56.613,637.386
0,5F0A81D4A9A9F1E81EF8DF4FC5FC3688,CTSIUSDT,769.635,0.0973,1655725168.118,1655737299.73,500000.0,2022-06-20 18:01:39.730,12131.612
0,5F0A81D4A9A9F1E81EF8DF4FC5FC3688,SNXUSDT,180.0,0.0136,1655733203.983,1655737299.738,10000.0,2022-06-20 18:01:39.738,4095.755
0,2F95F317C0B11F28560F6279187B0DE4,BNBUSDT,8.3310874,0.004,1651029161.965,1651042141.912,2.57,2022-04-27 09:49:01.912,12979.947
0,2F95F317C0B11F28560F6279187B0DE4,ETHUSDT,7.50908,0.0038,1651049956.764,1651067302.535,0.347,2022-04-27 16:48:22.535,17345.771
0,2F95F317C0B11F28560F6279187B0DE4,ETHUSDT,7.99908,0.004,1651073655.662,1651077015.71,0.349,2022-04-27 19:30:15.710,3360.048
0,2F95F317C0B11F28560F6279187B0DE4,ETHUSDT,8.52948,0.0043,1651082896.313,1651107998.97,0.348,2022-04-28 04:06:38.970,25102.657
0,2F95F317C0B11F28560F6279187B0DE4,ETHUSDT,1.2975,0.0007,1651115140.547,1651132064.216,0.346,2022-04-28 10:47:44.216,16923.669
0,2F95F317C0B11F28560F6279187B0DE4,BNBUSDT,4.3008,0.0021,1651054995.573,1651132828.706,2.56,2022-04-28 11:00:28.706,77833.133
0,2F95F317C0B11F28560F6279187B0DE4,ETHUSDT,3.28003164,0.0017,1651141635.036,1651166970.069,0.341,2022-04-28 20:29:30.069,25335.033
0,2F95F317C0B11F28560F6279187B0DE4,BNBUSDT,8.17567158,0.0039,1651141725.805,1651168804.195,2.48,2022-04-28 21:00:04.195,27078.39
0,2F95F317C0B11F28560F6279187B0DE4,BNBUSDT,8.645,0.0042,1651172981.706,1651195554.191,2.47,2022-04-29 04:25:54.191,22572.485
0,2F95F317C0B11F28560F6279187B0DE4,BNBUSDT,55.91740004,0.0125,1651213780.025,1651421502.588,18.12,2022-05-01 19:11:42.588,207722.563
0,2F95F317C0B11F28560F6279187B0DE4,ETHUSDT,32.5526,0.0074,1651172863.261,1651467074.974,2.475,2022-05-02 07:51:14.974,294211.713
0,2F95F317C0B11F28560F6279187B0DE4,ETHUSDT,20.79551,0.0075,1651467099.657,1651498998.807,1.07,2022-05-02 16:43:18.807,31899.15
0,2F95F317C0B11F28560F6279187B0DE4,ETHUSDT,7.70454,0.0039,1651499011.284,1651527091.814,0.353,2022-05-03 00:31:31.814,28080.53
0,2F95F317C0B11F28560F6279187B0DE4,BNBUSDT,24.70960001,0.0086,1651213780.025,1651644539.534,7.83,2022-05-04 09:08:59.534,430759.509
0,2F95F317C0B11F28560F6279187B0DE4,ETHUSDT,20.33755,0.0073,1651499011.284,1651651815.093,1.067,2022-05-04 11:10:15.093,152803.809
0,2F95F317C0B11F28560F6279187B0DE4,BNBUSDT,7.64330002,0.0037,1651213780.025,1651657089.097,2.59,2022-05-04 12:38:09.097,443309.072
0,2F95F317C0B11F28560F6279187B0DE4,ETHUSDT,7.0904606,0.0036,1651499011.284,1651660059.063,0.353,2022-05-04 13:27:39.063,161047.779
0,2F95F317C0B11F28560F6279187B0DE4,ETHUSDT,7.89867257,0.004,1651660074.548,1651663621.261,0.351,2022-05-04 14:27:01.261,3546.713
0,2F95F317C0B11F28560F6279187B0DE4,BNBUSDT,5.74742052,0.0028,1651213780.025,1651679966.678,2.57,2022-05-04 18:59:26.678,466186.653
0,2F95F317C0B11F28560F6279187B0DE4,BNBUSDT,7.1806167,0.0034,1651679980.217,1651690108.281,2.55,2022-05-04 21:48:28.281,10128.064
0,2F95F317C0B11F28560F6279187B0DE4,ETHUSDT,4.1521491,0.0021,1651660074.548,1651690166.104,0.347,2022-05-04 21:49:26.104,30091.556
0,2F95F317C0B11F28560F6279187B0DE4,ETHUSDT,7.01321892,0.0035,1651690179.153,1651690444.249,0.345,2022-05-04 21:54:04.249,265.096
0,2F95F317C0B11F28560F6279187B0DE4,BNBUSDT,7.812,0.0038,1651690163.695,1651691314.215,2.52,2022-05-04 22:08:34.215,1150.52
0,2F95F317C0B11F28560F6279187B0DE4,ETHUSDT,8.06806,0.0041,1651690179.153,1651691418.24,0.341,2022-05-04 22:10:18.240,1239.087
0,2F95F317C0B11F28560F6279187B0DE4,BNBUSDT,6.80970135,0.0033,1651690163.695,1651710795.705,2.5,2022-05-05 03:33:15.705,20632.01
0,2F95F317C0B11F28560F6279187B0DE4,BNBUSDT,5.7548526,0.0028,1651690163.695,1651746389.794,2.47,2022-05-05 13:26:29.794,56226.099
0,2F95F317C0B11F28560F6279187B0DE4,BNBUSDT,3.24109799,0.0016,1651746404.697,1651747226.724,2.45,2022-05-05 13:40:26.724,822.027
0,2F95F317C0B11F28560F6279187B0DE4,LUNAUSDT,1811.733,0.94886014,1652268966.422,1652269034.398,-23529.0,2022-05-11 14:37:14.398,67.976
0,2F95F317C0B11F28560F6279187B0DE4,LUNAUSDT,-872.33997149,-0.1412398,1652346924.574,1652347203.143,-684097.0,2022-05-12 12:20:03.143,278.569
0,2F95F317C0B11F28560F6279187B0DE4,LUNAUSDT,740.80376064,0.12659344,1652347587.316,1652347997.153,-877896.0,2022-05-12 12:33:17.153,409.837
0,2F95F317C0B11F28560F6279187B0DE4,LUNAUSDT,-636.14901248,-0.15413497,1652348179.563,1652348652.623,-320512.0,2022-05-12 12:44:12.623,473.06
0,2F95F317C0B11F28560F6279187B0DE4,LUNAUSDT,-36.8349852,-0.02093463,1652348728.771,1652348782.822,-66890.0,2022-05-12 12:46:22.822,54.051
0,2F95F317C0B11F28560F6279187B0DE4,LUNAUSDT,666.1799958,0.30608635,1652348728.771,1652349332.917,-135883.0,2022-05-12 12:55:32.917,604.146
0,2F95F317C0B11F28560F6279187B0DE4,LUNAUSDT,596.96837244,0.27439011,1652349401.568,1652349571.102,-151596.0,2022-05-12 12:59:31.102,169.534
0,2F95F317C0B11F28560F6279187B0DE4,LUNAUSDT,162.31819096,0.10896517,1652349642.705,1652349919.211,-107186.0,2022-05-12 13:05:19.211,276.506
0,2F95F317C0B11F28560F6279187B0DE4,LUNAUSDT,-26594.64687726,-3.33455469,1652350101.978,1652350154.349,-1395009.0,2022-05-12 13:09:14.349,52.371
0,2F95F317C0B11F28560F6279187B0DE4,LUNAUSDT,-923.2871388,-0.65203326,1652350101.978,1652350470.114,-504705.0,2022-05-12 13:14:30.114,368.136
0,2F95F317C0B11F28560F6279187B0DE4,LUNAUSDT,-186.27918748,-0.57634561,1652351422.337,1652351470.673,-52124.0,2022-05-12 13:31:10.673,48.336
0,2F95F317C0B11F28560F6279187B0DE4,LUNAUSDT,-26.9136296,-0.17521617,1652351422.337,1652351535.583,-13640.0,2022-05-12 13:32:15.583,113.246
0,2F95F317C0B11F28560F6279187B0DE4,LUNAUSDT,-49.15865646,-0.31130528,1652351422.337,1652351657.513,-13626.0,2022-05-12 13:34:17.513,235.176
0,2F95F317C0B11F28560F6279187B0DE4,LUNAUSDT,-29.93683492,-0.72929503,1652351422.337,1652351675.954,-7732.0,2022-05-12 13:34:35.954,253.617
0,2F95F317C0B11F28560F6279187B0DE4,LUNAUSDT,-64.97339506,-0.21015665,1652351911.326,1652351937.624,-20062.0,2022-05-12 13:38:57.624,26.298
0,2F95F317C0B11F28560F6279187B0DE4,LUNAUSDT,-35.99868795,-0.23230905,1652351911.326,1652351954.096,-9915.0,2022-05-12 13:39:14.096,42.77
0,2F95F317C0B11F28560F6279187B0DE4,LUNAUSDT,115.04887848,0.40302548,1652351973.642,1652352074.92,-33567.0,2022-05-12 13:41:14.920,101.278
0,2F95F317C0B11F28560F6279187B0DE4,LUNAUSDT,-3.53144928,-0.09320604,1652351973.642,1652352089.097,-4458.0,2022-05-12 13:41:29.097,115.455
0,2F95F317C0B11F28560F6279187B0DE4,LUNAUSDT,-55.89536505,-0.18214607,1652352106.748,1652352319.929,-19397.0,2022-05-12 13:45:19.929,213.181
0,2F95F317C0B11F28560F6279187B0DE4,LUNAUSDT,-80.19370008,-0.49233831,1652352960.96,1652353005.217,-8424.0,2022-05-12 13:56:45.217,44.257
0,2F95F317C0B11F28560F6279187B0DE4,LUNAUSDT,26.58153162,0.17588754,1652353025.722,1652353091.66,-8394.0,2022-05-12 13:58:11.660,65.938
0,2F95F317C0B11F28560F6279187B0DE4,TRXUSDT,1564.15572144,3.2156,1652270490.276,1655169855.705,-157602.0,2022-06-14 04:24:15.705,2899365.429
0,1209B38645F5260C213C78B36D644C29,BNXUSDT,8.97000007,0.0944,1651844552.199,1651850678.973,8.3,2022-05-06 18:24:38.973,6126.774
0,1209B38645F5260C213C78B36D644C29,APEUSDT,41.17718896,0.1426,1652029028.45,1652035596.903,1264.0,2022-05-08 21:46:36.903,6568.453
0,1209B38645F5260C213C78B36D644C29,APEUSDT,153.70600422,0.7625,1652093206.941,1652100057.802,929.0,2022-05-09 15:40:57.802,6850.861
0,1209B38645F5260C213C78B36D644C29,BNXUSDT,591.81306016,0.3382,1651889244.818,1652144994.727,155.8,2022-05-10 04:09:54.727,255749.909
0,1209B38645F5260C213C78B36D644C29,APEUSDT,-1080.52521696,-6.161,1652110098.319,1652146071.095,1008.0,2022-05-10 04:27:51.095,35972.776
0,1209B38645F5260C213C78B36D644C29,BNXUSDT,288.81400085,0.0771,1652166680.534,1652173847.611,111.7,2022-05-10 12:10:47.611,7167.077
0,1209B38645F5260C213C78B36D644C29,LUNAUSDT,110.13514992,1.1263767,1652249843.766,1652250048.323,-596.0,2022-05-11 09:20:48.323,204.557
0,1209B38645F5260C213C78B36D644C29,LUNAUSDT,78.7063968,0.89182432,1652250835.617,1652250925.813,-549.0,2022-05-11 09:35:25.813,90.196
0,1209B38645F5260C213C78B36D644C29,LUNAUSDT,79.29699768,0.81513982,1652250958.972,1652251014.78,-604.0,2022-05-11 09:36:54.780,55.808
0,1209B38645F5260C213C78B36D644C29,LUNAUSDT,244.20534595,3.29951877,1652252493.699,1652252664.671,-697.0,2022-05-11 10:04:24.671,170.972
0,1209B38645F5260C213C78B36D644C29,LUNAUSDT,-196.43046225,-1.88004569,1652252902.717,1652253011.428,-1095.0,2022-05-11 10:10:11.428,108.711
0,1209B38645F5260C213C78B36D644C29,LUNAUSDT,208.0659991,2.07207332,1652253066.471,1652253533.016,-970.0,2022-05-11 10:18:53.016,466.545
0,1209B38645F5260C213C78B36D644C29,LUNAUSDT,263.96238512,2.77701406,1652254293.74,1652254631.512,-1316.0,2022-05-11 10:37:11.512,337.772
0,1209B38645F5260C213C78B36D644C29,LUNAUSDT,39.74899446,0.45894105,1652255080.521,1652255896.164,-1098.0,2022-05-11 10:58:16.164,815.643
0,1209B38645F5260C213C78B36D644C29,LUNAUSDT,98.50875132,1.6898451,1652256008.963,1652256230.051,-633.0,2022-05-11 11:03:50.051,221.088
0,1209B38645F5260C213C78B36D644C29,LUNAUSDT,-28.7601398,-0.28392196,1652273360.836,1652273569.128,-3620.0,2022-05-11 15:52:49.128,208.292
0,1209B38645F5260C213C78B36D644C29,TRXUSDT,-241.73319984,-1.7631,1652269349.365,1652275442.499,-38508.0,2022-05-11 16:24:02.499,6093.134
0,1209B38645F5260C213C78B36D644C29,BNXUSDT,1982.24557874,0.2797,1652174992.642,1652276996.392,660.1,2022-05-11 16:49:56.392,102003.75
0,1209B38645F5260C213C78B36D644C29,BNXUSDT,1012.96000207,0.3051,1652277126.051,1652280531.68,304.3,2022-05-11 17:48:51.680,3405.629
0,1209B38645F5260C213C78B36D644C29,BNXUSDT,2153.00777699,0.2229,1652280940.943,1652329689.556,921.1,2022-05-12 07:28:09.556,48748.613
0,1209B38645F5260C213C78B36D644C29,BNXUSDT,547.52052867,0.1007,1652329864.997,1652337486.726,551.0,2022-05-12 09:38:06.726,7621.729
0,1209B38645F5260C213C78B36D644C29,BNXUSDT,115.76159767,0.0747,1652337813.371,1652339973.345,162.9,2022-05-12 10:19:33.345,2159.974
0,1209B38645F5260C213C78B36D644C29,BNXUSDT,726.37836399,0.4517,1652344023.179,1652354471.547,159.4,2022-05-12 14:21:11.547,10448.368
0,1209B38645F5260C213C78B36D644C29,BNXUSDT,525.84400147,0.2162,1652363508.437,1652367181.744,243.5,2022-05-12 17:53:01.744,3673.307
0,1209B38645F5260C213C78B36D644C29,LUNABUSD,-56.84443188,-1.73895312,1652369203.127,1652369688.794,-43854.0,2022-05-12 18:34:48.794,485.667
0,1209B38645F5260C213C78B36D644C29,LUNABUSD,-30.8286088,-1.62154476,1652369717.649,1652369819.079,-21670.0,2022-05-12 18:36:59.079,101.43
0,1209B38645F5260C213C78B36D644C29,BNXUSDT,614.08243272,0.2808,1652456698.974,1652458142.046,160.7,2022-05-13 19:09:02.046,1443.072
0,1209B38645F5260C213C78B36D644C29,BNXUSDT,352.54842815,0.2117,1652458642.841,1652461493.009,124.4,2022-05-13 20:04:53.009,2850.168
0,1209B38645F5260C213C78B36D644C29,BNXUSDT,228.19100068,0.1388,1652462875.384,1652466653.058,124.2,2022-05-13 21:30:53.058,3777.674
0,1209B38645F5260C213C78B36D644C29,BNXUSDT,363.74687948,0.1566,1652472434.231,1652489984.026,171.8,2022-05-14 03:59:44.026,17549.795
0,1209B38645F5260C213C78B36D644C29,BNXUSDT,1082.5560017,0.2049,1652504234.677,1652531073.081,404.6,2022-05-14 15:24:33.081,26838.404
0,1209B38645F5260C213C78B36D644C29,BNXUSDT,170.10951013,0.0963,1652533377.723,1652534062.599,138.5,2022-05-14 16:14:22.599,684.876
0,1209B38645F5260C213C78B36D644C29,BNXUSDT,252.66298292,0.1449,1652535047.803,1652537748.585,136.4,2022-05-14 17:15:48.585,2700.782
0,1209B38645F5260C213C78B36D644C29,BNXUSDT,402.37596274,0.1555,1652600791.153,1652605816.665,189.4,2022-05-15 12:10:16.665,5025.512
0,1209B38645F5260C213C78B36D644C29,BNXUSDT,809.14800161,0.2988,1652622457.601,1652652285.902,199.9,2022-05-16 01:04:45.902,29828.301
0,1209B38645F5260C213C78B36D644C29,BNXUSDT,249.88197048,0.2516,1652951090.012,1652967391.843,-90.1,2022-05-19 16:36:31.843,16301.831
0,1209B38645F5260C213C78B36D644C29,BNXUSDT,1122.40046864,0.264,1652654987.566,1653004456.425,344.0,2022-05-20 02:54:16.425,349468.859
0,1209B38645F5260C213C78B36D644C29,BNXUSDT,1077.36039701,0.2097,1653008893.011,1653211334.534,423.2,2022-05-22 12:22:14.534,202441.523
0,1209B38645F5260C213C78B36D644C29,BNXUSDT,4379.5906188,0.5353,1653212621.398,1653628436.837,665.7,2022-05-27 08:13:56.837,415815.439
0,1209B38645F5260C213C78B36D644C29,BNXUSDT,672.31197633,0.3708,1653632193.302,1653632406.13,145.6,2022-05-27 09:20:06.130,212.828
0,1209B38645F5260C213C78B36D644C29,BNXUSDT,356.58700107,0.1903,1653634888.54,1653648830.05,293.3,2022-05-27 13:53:50.050,13941.51
0,1209B38645F5260C213C78B36D644C29,BNXUSDT,274.00300125,0.1397,1653649321.888,1653651246.522,308.1,2022-05-27 14:34:06.522,1924.634
0,1209B38645F5260C213C78B36D644C29,BNXUSDT,300.48754112,0.1951,1653653043.51,1653656139.847,234.1,2022-05-27 15:55:39.847,3096.337
0,1209B38645F5260C213C78B36D644C29,BNXUSDT,221.5850006,0.1826,1653656338.836,1653656871.39,185.0,2022-05-27 16:07:51.390,532.554
0,1209B38645F5260C213C78B36D644C29,BNXUSDT,218.35700185,0.1062,1653657845.542,1653658268.198,313.6,2022-05-27 16:31:08.198,422.656
0,1209B38645F5260C213C78B36D644C29,BNXUSDT,33.11300129,0.0327,1653660507.807,1653660919.392,156.9,2022-05-27 17:15:19.392,411.585
0,1209B38645F5260C213C78B36D644C29,BNXUSDT,-29.75299651,-0.0086,1653661754.283,1653663398.222,535.9,2022-05-27 17:56:38.222,1643.939
0,1209B38645F5260C213C78B36D644C29,BNXUSDT,169.46100121,0.0541,1653663536.89,1653666050.49,486.4,2022-05-27 18:40:50.490,2513.6
0,1209B38645F5260C213C78B36D644C29,BNXUSDT,122.03882844,0.0383,1653837661.856,1653881322.073,-252.2,2022-05-30 06:28:42.073,43660.217
0,1209B38645F5260C213C78B36D644C29,BNXUSDT,4046.59860883,0.2407,1653666091.113,1653891956.647,1268.8,2022-05-30 09:25:56.647,225865.534
0,1209B38645F5260C213C78B36D644C29,GMTUSDT,119.2260033,0.8895,1653909616.414,1653914445.725,-5739.0,2022-05-30 15:40:45.725,4829.311
0,1209B38645F5260C213C78B36D644C29,1000LUNCBUSD,-18.997734,-0.6674976,1653972271.453,1653974815.87,4776.0,2022-05-31 08:26:55.870,2544.417
0,1209B38645F5260C213C78B36D644C29,BTCUSDT,90.61653525,0.1366,1654026962.242,1654093039.95,-0.633,2022-06-01 17:17:19.950,66077.708
0,1209B38645F5260C213C78B36D644C29,LUNA2BUSD,121.23040482,0.79191085,1654420697.986,1654421504.254,-651.0,2022-06-05 12:31:44.254,806.268
0,1209B38645F5260C213C78B36D644C29,LUNA2BUSD,53.78245848,0.27318491,1654421833.841,1654422177.859,828.0,2022-06-05 12:42:57.859,344.018
0,1209B38645F5260C213C78B36D644C29,BTCUSDT,374.2467,0.2581,1654252026.262,1654445146.525,1.444,2022-06-05 19:05:46.525,193120.263
0,1209B38645F5260C213C78B36D644C29,BTCUSDT,42.36996602,0.0424,1654481653.528,1654482013.809,-0.969,2022-06-06 05:20:13.809,360.281
0,1209B38645F5260C213C78B36D644C29,BTCUSDT,139.92024344,0.1404,1654482814.362,1654483407.52,-0.966,2022-06-06 05:43:27.520,593.158
0,1209B38645F5260C213C78B36D644C29,BNXUSDT,103.50159454,0.1392,1653892844.608,1654516820.996,58.7,2022-06-06 15:00:20.996,623976.388
0,1209B38645F5260C213C78B36D644C29,BNXUSDT,536.60270352,0.2527,1654517129.287,1654524961.835,163.7,2022-06-06 17:16:01.835,7832.548
0,1209B38645F5260C213C78B36D644C29,BNXUSDT,81.23866303,0.0807,1654525008.158,1654525142.231,77.3,2022-06-06 17:19:02.231,134.073
0,1209B38645F5260C213C78B36D644C29,BTCUSDT,-581.70739999,-0.3491,1654487684.374,1654525735.015,-1.577,2022-06-06 17:28:55.015,38050.641
0,1209B38645F5260C213C78B36D644C29,BNXUSDT,1128.61700084,0.094,1654525180.886,1654529570.133,912.8,2022-06-06 18:32:50.133,4389.247
0,1209B38645F5260C213C78B36D644C29,BTCBUSD,278.13080683,0.7588,1654566618.548,1654630902.592,0.238,2022-06-07 22:41:42.592,64284.044
0,1209B38645F5260C213C78B36D644C29,BNXUSDT,1066.21195678,0.167,1654529648.431,1654631189.89,239.3,2022-06-07 22:46:29.890,101541.459
0,1209B38645F5260C213C78B36D644C29,BTCBUSD,-22.6442,-0.0724,1654631114.465,1654631189.898,-0.202,2022-06-07 22:46:29.898,75.433
0,1209B38645F5260C213C78B36D644C29,BNXUSDT,68.87681619,0.0691,1654637546.819,1654637820.938,-73.5,2022-06-08 00:37:00.938,274.119
0,1209B38645F5260C213C78B36D644C29,BTCBUSD,310.44909599,1.0491,1654632584.82,1654642117.536,-0.482,2022-06-08 01:48:37.536,9532.716
